asset_code,source_turbine,started_at,ended_at,duration,source_status,severity,source_code,event_code,message,iec_category,external_event_id
PEN-T02,02,2023-02-03T20:06:25.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-03T20:06:25.000Z:100190
PEN-T02,02,2023-02-03T20:06:36.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-03T20:06:36.000Z:100200
PEN-T02,02,2023-02-03T20:07:06.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-03T20:07:06.000Z:100210
PEN-T02,02,2023-02-03T23:05:01.000Z,2023-02-03T23:05:48.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-03T23:05:01.000Z:10
PEN-T02,02,2023-02-03T23:05:01.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-03T23:05:01.000Z:100070
PEN-T02,02,2023-02-03T23:05:48.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-03T23:05:48.000Z:100130
PEN-T02,02,2023-02-03T23:26:55.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-03T23:26:55.000Z:100180
PEN-T02,02,2023-02-03T23:28:32.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-03T23:28:32.000Z:100190
PEN-T02,02,2023-02-03T23:28:43.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-03T23:28:43.000Z:100200
PEN-T02,02,2023-02-03T23:29:13.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-03T23:29:13.000Z:100210
PEN-T02,02,2023-02-05T07:14:35.000Z,2023-02-05T07:15:22.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-05T07:14:35.000Z:10
PEN-T02,02,2023-02-05T07:14:35.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-05T07:14:35.000Z:100070
PEN-T02,02,2023-02-05T07:15:22.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-05T07:15:22.000Z:100130
PEN-T02,02,2023-02-05T08:39:31.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-05T08:39:31.000Z:100180
PEN-T02,02,2023-02-05T08:40:49.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-05T08:40:49.000Z:100190
PEN-T02,02,2023-02-05T08:41:00.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-05T08:41:00.000Z:100200
PEN-T02,02,2023-02-05T08:41:30.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-05T08:41:30.000Z:100210
PEN-T02,02,2023-02-05T08:48:16.000Z,2023-02-05T08:49:04.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-05T08:48:16.000Z:10
PEN-T02,02,2023-02-05T08:48:16.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-05T08:48:16.000Z:100070
PEN-T02,02,2023-02-05T08:49:04.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-05T08:49:04.000Z:100130
PEN-T02,02,2023-02-05T09:42:26.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-05T09:42:26.000Z:100180
PEN-T02,02,2023-02-05T09:46:47.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-05T09:46:47.000Z:100190
PEN-T02,02,2023-02-05T09:46:58.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-05T09:46:58.000Z:100200
PEN-T02,02,2023-02-05T09:47:28.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-05T09:47:28.000Z:100210
PEN-T02,02,2023-02-05T15:52:11.000Z,2023-02-05T15:52:59.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-05T15:52:11.000Z:10
PEN-T02,02,2023-02-05T15:52:11.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-05T15:52:11.000Z:100070
PEN-T02,02,2023-02-05T15:52:59.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-05T15:52:59.000Z:100130
PEN-T02,02,2023-02-05T16:59:45.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-05T16:59:45.000Z:100180
PEN-T02,02,2023-02-05T17:01:17.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-05T17:01:17.000Z:100190
PEN-T02,02,2023-02-05T17:01:28.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-05T17:01:28.000Z:100200
PEN-T02,02,2023-02-05T17:01:58.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-05T17:01:58.000Z:100210
PEN-T02,02,2023-02-05T20:32:41.000Z,2023-02-05T20:33:29.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-05T20:32:41.000Z:10
PEN-T02,02,2023-02-05T20:32:41.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-05T20:32:41.000Z:100070
PEN-T02,02,2023-02-05T20:33:29.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-05T20:33:29.000Z:100130
PEN-T02,02,2023-02-05T20:35:39.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-05T20:35:39.000Z:100180
PEN-T02,02,2023-02-05T20:37:05.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-05T20:37:05.000Z:100190
PEN-T02,02,2023-02-05T20:37:16.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-05T20:37:16.000Z:100200
PEN-T02,02,2023-02-05T20:37:46.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-05T20:37:46.000Z:100210
PEN-T02,02,2023-02-06T03:55:18.000Z,2023-02-06T03:56:06.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-06T03:55:18.000Z:10
PEN-T02,02,2023-02-06T03:55:18.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-06T03:55:18.000Z:100070
PEN-T02,02,2023-02-06T03:56:06.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-06T03:56:06.000Z:100130
PEN-T02,02,2023-02-06T04:53:41.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-06T04:53:41.000Z:100180
PEN-T02,02,2023-02-06T04:56:12.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-06T04:56:12.000Z:100190
PEN-T02,02,2023-02-06T04:56:23.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-06T04:56:23.000Z:100200
PEN-T02,02,2023-02-06T04:56:53.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-06T04:56:53.000Z:100210
PEN-T02,02,2023-02-07T08:10:51.000Z,2023-02-07T08:11:38.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-07T08:10:51.000Z:10
PEN-T02,02,2023-02-07T08:10:51.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-07T08:10:51.000Z:100070
PEN-T02,02,2023-02-07T08:11:38.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-07T08:11:38.000Z:100130
PEN-T02,02,2023-02-07T08:17:23.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-07T08:17:23.000Z:100180
PEN-T02,02,2023-02-07T08:18:39.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-07T08:18:39.000Z:100190
PEN-T02,02,2023-02-07T08:18:50.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-07T08:18:50.000Z:100200
PEN-T02,02,2023-02-07T08:19:20.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-07T08:19:20.000Z:100210
PEN-T02,02,2023-02-07T12:44:16.000Z,2023-02-07T12:45:03.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-07T12:44:16.000Z:10
PEN-T02,02,2023-02-07T12:44:16.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-07T12:44:16.000Z:100070
PEN-T02,02,2023-02-07T12:45:03.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-07T12:45:03.000Z:100130
PEN-T02,02,2023-02-07T12:54:51.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-07T12:54:51.000Z:100180
PEN-T02,02,2023-02-07T12:56:16.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-07T12:56:16.000Z:100190
PEN-T02,02,2023-02-07T12:56:27.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-07T12:56:27.000Z:100200
PEN-T02,02,2023-02-07T12:56:57.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-07T12:56:57.000Z:100210
PEN-T02,02,2023-02-07T17:19:12.000Z,2023-02-07T17:19:59.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-07T17:19:12.000Z:10
PEN-T02,02,2023-02-07T17:19:12.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-07T17:19:12.000Z:100070
PEN-T02,02,2023-02-07T17:19:59.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-07T17:19:59.000Z:100130
PEN-T02,02,2023-02-07T18:59:54.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-07T18:59:54.000Z:100180
PEN-T02,02,2023-02-07T19:01:23.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-07T19:01:23.000Z:100190
PEN-T02,02,2023-02-07T19:01:34.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-07T19:01:34.000Z:100200
PEN-T02,02,2023-02-07T19:02:04.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-07T19:02:04.000Z:100210
PEN-T02,02,2023-02-07T21:56:30.000Z,2023-02-07T21:57:18.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-07T21:56:30.000Z:10
PEN-T02,02,2023-02-07T21:56:30.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-07T21:56:30.000Z:100070
PEN-T02,02,2023-02-07T21:57:18.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-07T21:57:18.000Z:100130
PEN-T02,02,2023-02-07T22:22:36.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-07T22:22:36.000Z:100180
PEN-T02,02,2023-02-07T22:23:51.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-07T22:23:51.000Z:100190
PEN-T02,02,2023-02-07T22:24:02.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-07T22:24:02.000Z:100200
PEN-T02,02,2023-02-07T22:24:32.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-07T22:24:32.000Z:100210
PEN-T02,02,2023-02-09T09:25:05.000Z,2023-02-09T09:26:23.000Z,00:01:18,Stop,warning,20,PEN-20,"Manual stop - on site",Scheduled Maintenance,02:2023-02-09T09:25:05.000Z:20
PEN-T02,02,2023-02-09T09:25:05.000Z,,,Informational,info,100050,PEN-100050,"Brake program 60",Technical Standby,02:2023-02-09T09:25:05.000Z:100050
PEN-T02,02,2023-02-09T09:26:23.000Z,,,Informational,info,100110,PEN-100110,"Bypass limit switches",Full Performance,02:2023-02-09T09:26:23.000Z:100110
PEN-T02,02,2023-02-09T09:26:28.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-09T09:26:28.000Z:100130
PEN-T02,02,2023-02-09T09:26:30.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-09T09:26:30.000Z:100180
PEN-T02,02,2023-02-09T09:28:29.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-09T09:28:29.000Z:100190
PEN-T02,02,2023-02-09T09:28:40.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-09T09:28:40.000Z:100200
PEN-T02,02,2023-02-09T09:29:10.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-09T09:29:10.000Z:100210
PEN-T02,02,2023-02-09T09:30:18.000Z,2023-02-09T09:31:15.000Z,00:00:57,Stop,warning,20,PEN-20,"Manual stop - on site",Scheduled Maintenance,02:2023-02-09T09:30:18.000Z:20
PEN-T02,02,2023-02-09T09:30:18.000Z,,,Informational,info,100050,PEN-100050,"Brake program 60",Technical Standby,02:2023-02-09T09:30:18.000Z:100050
PEN-T02,02,2023-02-09T09:31:15.000Z,,,Informational,info,100110,PEN-100110,"Bypass limit switches",Full Performance,02:2023-02-09T09:31:15.000Z:100110
PEN-T02,02,2023-02-09T09:31:20.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-09T09:31:20.000Z:100130
PEN-T02,02,2023-02-09T09:31:23.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-09T09:31:23.000Z:100180
PEN-T02,02,2023-02-09T09:33:13.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-09T09:33:13.000Z:100190
PEN-T02,02,2023-02-09T09:33:23.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-09T09:33:23.000Z:100200
PEN-T02,02,2023-02-09T09:33:53.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-09T09:33:53.000Z:100210
PEN-T02,02,2023-02-09T09:35:11.000Z,2023-02-09T09:35:58.000Z,00:00:47,Stop,warning,20,PEN-20,"Manual stop - on site",Scheduled Maintenance,02:2023-02-09T09:35:11.000Z:20
PEN-T02,02,2023-02-09T09:35:11.000Z,,,Informational,info,100050,PEN-100050,"Brake program 60",Technical Standby,02:2023-02-09T09:35:11.000Z:100050
PEN-T02,02,2023-02-09T09:35:58.000Z,,,Informational,info,100110,PEN-100110,"Bypass limit switches",Full Performance,02:2023-02-09T09:35:58.000Z:100110
PEN-T02,02,2023-02-09T09:36:03.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-09T09:36:03.000Z:100130
PEN-T02,02,2023-02-09T09:36:03.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-09T09:36:03.000Z:100180
PEN-T02,02,2023-02-09T09:38:00.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-09T09:38:00.000Z:100190
PEN-T02,02,2023-02-09T09:38:11.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-09T09:38:11.000Z:100200
PEN-T02,02,2023-02-09T09:38:41.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-09T09:38:41.000Z:100210
PEN-T02,02,2023-02-09T09:40:15.000Z,2023-02-09T09:41:12.000Z,00:00:57,Stop,warning,20,PEN-20,"Manual stop - on site",Scheduled Maintenance,02:2023-02-09T09:40:15.000Z:20
PEN-T02,02,2023-02-09T09:40:15.000Z,,,Informational,info,100050,PEN-100050,"Brake program 60",Technical Standby,02:2023-02-09T09:40:15.000Z:100050
PEN-T02,02,2023-02-09T09:41:12.000Z,,,Informational,info,100110,PEN-100110,"Bypass limit switches",Full Performance,02:2023-02-09T09:41:12.000Z:100110
PEN-T02,02,2023-02-09T09:41:17.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-09T09:41:17.000Z:100130
PEN-T02,02,2023-02-09T09:41:19.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-09T09:41:19.000Z:100180
PEN-T02,02,2023-02-09T09:43:14.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-09T09:43:14.000Z:100190
PEN-T02,02,2023-02-09T09:43:25.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-09T09:43:25.000Z:100200
PEN-T02,02,2023-02-09T09:43:55.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-09T09:43:55.000Z:100210
PEN-T02,02,2023-02-10T02:34:53.000Z,2023-02-10T02:35:41.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-10T02:34:53.000Z:10
PEN-T02,02,2023-02-10T02:34:53.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-10T02:34:53.000Z:100070
PEN-T02,02,2023-02-10T02:35:41.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-10T02:35:41.000Z:100130
PEN-T02,02,2023-02-10T02:43:05.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-10T02:43:05.000Z:100180
PEN-T02,02,2023-02-10T02:44:04.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-10T02:44:04.000Z:100190
PEN-T02,02,2023-02-10T02:44:15.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-10T02:44:15.000Z:100200
PEN-T02,02,2023-02-10T02:44:45.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-10T02:44:45.000Z:100210
PEN-T02,02,2023-02-10T02:56:47.000Z,2023-02-10T02:57:34.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-10T02:56:47.000Z:10
PEN-T02,02,2023-02-10T02:56:47.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-10T02:56:47.000Z:100070
PEN-T02,02,2023-02-10T02:57:34.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-10T02:57:34.000Z:100130
PEN-T02,02,2023-02-10T03:01:35.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-10T03:01:35.000Z:100180
PEN-T02,02,2023-02-10T03:02:33.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-10T03:02:33.000Z:100190
PEN-T02,02,2023-02-10T03:02:44.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-10T03:02:44.000Z:100200
PEN-T02,02,2023-02-10T03:03:14.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-10T03:03:14.000Z:100210
PEN-T02,02,2023-02-11T06:46:17.000Z,2023-02-11T06:48:35.000Z,00:02:18,Stop,warning,710,PEN-710,"Battery test",Technical Standby,02:2023-02-11T06:46:17.000Z:710
PEN-T02,02,2023-02-11T06:46:17.000Z,,,Informational,info,100030,PEN-100030,"Brake program 180",Technical Standby,02:2023-02-11T06:46:17.000Z:100030
PEN-T02,02,2023-02-11T06:48:35.000Z,,,Informational,info,100110,PEN-100110,"Bypass limit switches",Full Performance,02:2023-02-11T06:48:35.000Z:100110
PEN-T02,02,2023-02-11T06:48:40.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-11T06:48:40.000Z:100130
PEN-T02,02,2023-02-11T06:50:44.000Z,,,Informational,info,100140,PEN-100140,"System test 1",Technical Standby,02:2023-02-11T06:50:44.000Z:100140
PEN-T02,02,2023-02-11T06:50:49.000Z,,,Informational,info,100150,PEN-100150,"System test 2",Technical Standby,02:2023-02-11T06:50:49.000Z:100150
PEN-T02,02,2023-02-11T06:51:04.000Z,,,Informational,info,100160,PEN-100160,"System test 3",Technical Standby,02:2023-02-11T06:51:04.000Z:100160
PEN-T02,02,2023-02-11T06:51:19.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-11T06:51:19.000Z:100180
PEN-T02,02,2023-02-11T06:53:14.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-11T06:53:14.000Z:100190
PEN-T02,02,2023-02-11T06:53:25.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-11T06:53:25.000Z:100200
PEN-T02,02,2023-02-11T06:53:55.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-11T06:53:55.000Z:100210
PEN-T02,02,2023-02-11T08:24:49.000Z,2023-02-11T08:25:37.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-11T08:24:49.000Z:10
PEN-T02,02,2023-02-11T08:24:49.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-11T08:24:49.000Z:100070
PEN-T02,02,2023-02-11T08:25:37.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-11T08:25:37.000Z:100130
PEN-T02,02,2023-02-11T08:42:45.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-11T08:42:45.000Z:100180
PEN-T02,02,2023-02-11T08:44:11.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-11T08:44:11.000Z:100190
PEN-T02,02,2023-02-11T08:44:22.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-11T08:44:22.000Z:100200
PEN-T02,02,2023-02-11T08:44:52.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-11T08:44:52.000Z:100210
PEN-T02,02,2023-02-11T19:22:50.000Z,2023-02-11T19:23:38.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-11T19:22:50.000Z:10
PEN-T02,02,2023-02-11T19:22:50.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-11T19:22:50.000Z:100070
PEN-T02,02,2023-02-11T19:23:38.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-11T19:23:38.000Z:100130
PEN-T02,02,2023-02-11T20:01:34.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-11T20:01:34.000Z:100180
PEN-T02,02,2023-02-11T20:02:58.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-11T20:02:58.000Z:100190
PEN-T02,02,2023-02-11T20:03:09.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-11T20:03:09.000Z:100200
PEN-T02,02,2023-02-11T20:03:39.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-11T20:03:39.000Z:100210
PEN-T02,02,2023-02-11T20:13:51.000Z,2023-02-11T20:14:39.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-11T20:13:51.000Z:10
PEN-T02,02,2023-02-11T20:13:51.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-11T20:13:51.000Z:100070
PEN-T02,02,2023-02-11T20:14:39.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-11T20:14:39.000Z:100130
PEN-T02,02,2023-02-11T20:35:12.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-11T20:35:12.000Z:100180
PEN-T02,02,2023-02-11T20:36:32.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-11T20:36:32.000Z:100190
PEN-T02,02,2023-02-11T20:36:43.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-11T20:36:43.000Z:100200
PEN-T02,02,2023-02-11T20:37:13.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-11T20:37:13.000Z:100210
PEN-T02,02,2023-02-12T11:15:21.000Z,2023-02-12T11:16:09.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-12T11:15:21.000Z:10
PEN-T02,02,2023-02-12T11:15:21.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-12T11:15:21.000Z:100070
PEN-T02,02,2023-02-12T11:16:09.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-12T11:16:09.000Z:100130
PEN-T02,02,2023-02-12T11:49:49.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-12T11:49:49.000Z:100180
PEN-T02,02,2023-02-12T11:51:31.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-12T11:51:31.000Z:100190
PEN-T02,02,2023-02-12T11:51:42.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-12T11:51:42.000Z:100200
PEN-T02,02,2023-02-12T11:52:12.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-12T11:52:12.000Z:100210
PEN-T02,02,2023-02-13T02:34:56.000Z,2023-02-13T02:35:43.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-13T02:34:56.000Z:10
PEN-T02,02,2023-02-13T02:34:56.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-13T02:34:56.000Z:100070
PEN-T02,02,2023-02-13T02:35:43.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-13T02:35:43.000Z:100130
PEN-T02,02,2023-02-13T04:02:45.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-13T04:02:45.000Z:100180
PEN-T02,02,2023-02-13T04:04:38.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-13T04:04:38.000Z:100190
PEN-T02,02,2023-02-13T04:04:49.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-13T04:04:49.000Z:100200
PEN-T02,02,2023-02-13T04:05:19.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-13T04:05:19.000Z:100210
PEN-T02,02,2023-02-13T05:06:09.000Z,2023-02-13T05:06:57.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-13T05:06:09.000Z:10
