# This file was exported by Greenbyte at 2025-08-13 10:53:20. Please see https://www.greenbyte.com for more information about Greenbyte.
#
# Turbine: Penmanshiel 02
# Turbine type: Senvion MM82 (Senvion MM82 kW)
# Time zone: UTC
# Time interval: 2023-02-01 00:00:00 - 2023-03-01 00:00:00 (28 days)
#
# Penmanshiel 02 Sum production: 570899 kWh
#
Timestamp start,Timestamp end,Duration,Status,Code,Message,Comment,Service contract category,IEC category,Global contract category,Custom contract category
2023-02-27 01:35:44,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-27 01:37:14,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-27 01:37:24,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-27 01:37:54,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-27 07:12:56,2023-02-27 07:13:44,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-27 07:12:56,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-27 07:13:44,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-27 07:18:57,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-27 07:19:52,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-27 07:20:03,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-27 07:20:33,-,-,Informational,100210,Mains operation,,,Full Performance,,
